date,total_cases,new_cases,normalized_new_cases,new_cases_smoothed,total_deaths,new_deaths,normalized_new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality
20201118,11644667,173251,0.576615346,164180.429,252203,1919,0.428635247,1286.429,35179.982,523.413,496.009,761.937,5.798,3.886,1.18,18331,55.38,77313,233.572,,,,,2097756,182676873,551.889,6.338,1720316,5.197,0.097,10.3,tests performed,,,,,,,,,,75.46,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20201119,11836177,191510,0.637385094,168003.286,254260,2057,0.459459459,1407.857,35758.557,578.575,507.559,768.151,6.214,4.253,1.17,18742,56.622,78339,236.672,,,,,2074283,184751156,558.156,6.267,1752066,5.293,0.097,10.3,tests performed,,,,,,,,,,75.46,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20201120,12034510,198333,0.660093456,170565.429,256217,1957,0.437123073,1516,36357.746,599.189,515.299,774.063,5.912,4.58,1.14,18916,57.148,79731,240.877,,,,,2147668,186898824,564.644,6.488,1786943,5.399,0.096,10.4,tests performed,,,,,,,,,,75.46,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20201121,12213946,179436,0.597200312,172209.714,257837,1620,0.361849453,1554.857,36899.844,542.098,520.267,778.958,4.894,4.697,1.12,19091,57.676,79849,241.234,,,,,1855475,188754299,570.25,5.606,1823693,5.51,0.096,10.4,tests performed,,,,,,,,,,75.46,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20201122,12360893,146947,0.489070165,173722.714,258873,1036,0.231404959,1591.714,37343.789,443.945,524.838,782.087,3.13,4.809,1.11,19658,59.389,81782,247.074,,,82573,249.463,1422110,190176409,574.546,4.296,1855787,5.607,0.095,10.5,tests performed,,,,,,,,,,75.46,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,32.45
20201123,12534982,174089,0.579404384,175360.571,259972,1099,0.245476882,1629.571,37869.733,525.944,529.786,785.408,3.32,4.923,1.09,20176,60.954,84161,254.261,,,,,1671852,191848261,579.597,5.051,1881832,5.685,0.094,10.6,tests performed,,,,,,,,,,75.46,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20201124,12710526,175544,0.584246926,177015.714,262103,2131,0.475988385,1688.429,38400.074,530.34,534.786,791.846,6.438,5.101,1.06,20573,62.154,86023,259.886,,,,,1967963,193816224,585.543,5.945,1891015,5.713,0.094,10.6,tests performed,,,,,,,,,,75.46,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20201125,12893929,183403,0.610403312,178466,264362,2259,0.504578959,1737,38954.157,554.083,539.168,798.67,6.825,5.248,1.04,20831,62.933,87107,263.161,,,,,2220843,196037067,592.252,6.709,1908599,5.766,0.095,10.5,tests performed,,,,,,,,,,75.46,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20201126,13006455,112526,0.374509921,167182.571,265750,1388,0.310029037,1641.429,39294.112,339.955,505.079,802.864,4.193,4.959,1.02,21026,63.522,86543,261.457,,,,,1506084,197543151,596.802,4.55,1827428,5.521,0.096,10.4,tests performed,,,,,,,,,,75.46,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20201127,13214388,207933,0.692044252,168554,267301,1551,0.346437346,1583.429,39922.303,628.191,509.223,807.549,4.686,4.784,1.03,21329,64.438,88094,266.143,,,,,1508886,199052037,601.361,4.559,1736173,5.245,0.098,10.2,tests performed,,,,,,,,,,75.46,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20201128,13370049,155661,0.518072169,165157.571,268666,1365,0.304891669,1547,40392.574,470.271,498.961,811.673,4.124,4.674,1.04,21484,64.906,89594,270.675,,,,,1346552,200398589,605.429,4.068,1663470,5.026,0.099,10.1,tests performed,,,,,,,,,,75.46,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20201129,13510377,140328,0.467040757,164212,269705,1039,0.23207505,1547.429,40816.523,423.948,496.105,814.812,3.139,4.675,1.06,21920,66.223,92444,279.285,,,87431,264.14,1151066,201549655,608.906,3.478,1624749,4.909,0.101,9.9,tests performed,,,,,,,,,,75.46,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,34.76
20201130,13670698,160321,0.533581618,162245.143,271053,1348,0.301094483,1583,41300.872,484.35,490.163,818.885,4.072,4.782,1.08,22501,67.978,95093,287.288,,,,,1463514,203013169,613.328,4.421,1594987,4.819,0.103,9.7,tests performed,,,,,,,,,,75.46,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20201201,13859037,188339,0.626831346,164073,273603,2550,0.569577842,1642.857,41869.868,568.995,495.685,826.589,7.704,4.963,1.11,22870,69.093,96670,292.052,,,,,1840572,204853741,618.889,5.561,1576788,4.764,0.107,9.3,tests performed,,,,,,,,,,75.46,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20201202,14061931,202894,0.675273412,166857.429,276421,2818,0.629439357,1722.714,42482.835,612.968,504.097,835.102,8.514,5.205,1.13,22963,69.374,97830,295.557,,,,,2094524,206948265,625.216,6.328,1558743,4.709,0.111,9,tests performed,,,,,,,,,,71.76,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20201203,14285352,223421,0.743591536,182699.571,279364,2943,0.657359839,1944.857,43157.818,674.983,551.958,843.993,8.891,5.876,1.14,23043,69.616,97838,295.581,,,,,2145147,209093412,631.697,6.481,1650037,4.985,0.111,9,tests performed,,,,,,,,,,71.76,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20201204,14517996,232644,0.774287597,186229.714,282064,2700,0.603082421,2109,43860.664,702.846,562.623,852.15,8.157,6.372,1.14,23122,69.854,98129,296.46,,,,,2114951,211208363,638.087,6.39,1736618,5.247,0.112,8.9,tests performed,,,,,,,,,,71.76,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20201205,14733807,215811,0.718263874,194822.571,284422,2358,0.526691981,2250.857,44512.656,651.992,588.583,859.274,7.124,6.8,1.14,23171,70.002,97232,293.75,,,,,1689815,212898178,643.192,5.105,1785656,5.395,0.115,8.7,tests performed,,,,,,,,,,71.76,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20201206,14915060,181253,0.603247665,200669,285774,1352,0.301987938,2295.571,45060.244,547.588,606.246,863.359,4.085,6.935,1.13,23435,70.8,98642,298.01,,,94993,286.986,1291987,214190165,647.095,3.903,1805787,5.456,0.116,8.6,tests performed,,,,,,,,,,71.76,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,39.77
20201207,15109469,194409,0.647033568,205538.714,287381,1607,0.358945723,2332.571,45647.578,587.334,620.958,868.214,4.855,7.047,1.12,23892,72.181,101014,305.176,,,,,1538050,215728215,651.742,4.647,1816435,5.488,0.117,8.5,tests performed,,,,,,,,,,71.76,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20201208,15333921,224452,0.747022918,210697.714,290003,2622,0.58566004,2342.857,46325.675,678.097,636.544,876.135,7.921,7.078,1.11,24195,73.096,102293,309.04,,,,,1910570,217638785,657.514,5.772,1826435,5.518,0.118,8.5,tests performed,,,,,,,,,,71.76,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20201209,15556569,222648,0.741018831,213519.714,293180,3177,0.709626982,2394.143,46998.322,672.647,645.07,885.733,9.598,7.233,1.1,24614,74.362,104360,315.284,,,,,2119555,219758340,663.917,6.403,1830011,5.529,0.118,8.5,tests performed,,,,,,,,,,71.76,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20201210,15787997,231428,0.770240496,214663.571,296176,2996,0.669198124,2401.714,47697.495,699.173,648.525,894.784,9.051,7.256,1.09,24636,74.428,105033,317.318,,,,,2176044,221934384,670.491,6.574,1834425,5.542,0.117,8.5,tests performed,,,,,,,,,,71.76,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20201211,16028086,240089,0.799066105,215727.143,299586,3410,0.761670762,2503.143,48422.833,725.339,651.738,905.086,10.302,7.562,1.08,24747,74.764,105634,319.133,,,,,2051428,223985812,676.689,6.198,1825350,5.515,0.119,8.4,tests performed,,,,,,,,,,71.76,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20201212,16245883,217797,0.724873695,216010.857,302056,2470,0.551708734,2519.143,49080.825,657.992,652.596,912.549,7.462,7.611,1.07,24633,74.419,105337,318.236,,,,,1717616,225703428,681.878,5.189,1829321,5.527,0.119,8.4,tests performed,,,,,,,,,,71.76,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20201213,16433854,187971,0.625606566,216970.571,303690,1634,0.364976547,2559.429,49648.709,567.884,655.495,917.485,4.937,7.732,1.06,25073,75.749,107383,324.417,,,101646,307.085,1245344,226948772,685.64,3.762,1822658,5.506,0.12,8.3,tests performed,,,,,,,,,,71.76,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,45.44
20201214,16628168,194314,0.646717389,216957,305346,1656,0.369890552,2566.429,50235.755,587.047,655.454,922.488,5.003,7.753,1.05,25560,77.22,109674,331.339,,,,,1487438,228436210,690.134,4.494,1815428,5.485,0.121,8.3,tests performed,,,,,,,,,,71.76,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20201215,16837160,208992,0.695568824,214748.429,308468,3122,0.69734197,2637.857,50867.146,631.391,648.782,931.92,9.432,7.969,1.04,25812,77.981,110978,335.278,,,,,1937045,230373255,695.986,5.852,1819210,5.496,0.118,8.5,tests performed,,,,,,,,,,71.76,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20201216,17083804,246644,0.820882508,218176.429,312137,3669,0.819522001,2708.143,51612.288,745.142,659.138,943.005,11.085,8.182,1.04,25970,78.459,111984,338.318,,,,,2068167,232441422,702.234,6.248,1811869,5.474,0.119,8.4,tests performed,,,,,,,,,,71.76,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20201217,17323704,239900,0.798437074,219386.714,315636,3499,0.781550145,2780,52337.056,724.768,662.794,953.575,10.571,8.399,1.03,25890,78.217,112422,339.641,,,,,2041831,234483253,708.403,6.169,1792696,5.416,0.121,8.3,tests performed,,,,,,,,,,71.76,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20201218,17575536,251832,0.83814925,221064.286,318602,2966,0.662497208,2716.571,53097.871,760.816,667.863,962.536,8.961,8.207,1.02,25948,78.392,112091,338.641,,,,,2012065,236495318,714.482,6.079,1787072,5.399,0.121,8.3,tests performed,,,,,,,,,,71.76,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20201219,17767638,192102,0.639355393,217393.571,321265,2663,0.594817958,2744.143,53678.235,580.364,656.773,970.581,8.045,8.29,0.99,25802,77.951,111066,335.544,,,,,1700460,238195778,719.619,5.137,1784621,5.392,0.119,8.4,tests performed,,,,,,,,,,71.76,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20201220,17955653,188015,0.625753007,217399.857,322988,1723,0.38485593,2756.857,54246.252,568.017,656.792,975.787,5.205,8.329,0.99,26055,78.715,112375,339.499,,,104949,317.064,1270358,239466136,723.457,3.838,1788195,5.402,0.118,8.5,tests performed,556208,556208,,,,0.17,0.17,,,71.76,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,46.46
20201221,18154356,198703,0.661324893,218026.857,324911,1923,0.429528702,2795,54846.558,600.306,658.686,981.596,5.81,8.444,0.97,26429,79.845,114615,346.266,,,,,1518820,240984956,728.045,4.589,1792678,5.416,0.116,8.6,tests performed,614117,614117,,57909,57909,0.18,0.18,,173,71.76,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20201222,18352463,198107,0.659341281,216471.857,328321,3410,0.761670762,2836.143,55445.064,598.506,653.988,991.898,10.302,8.568,0.96,26729,80.752,117492,354.958,,,,,1977994,242962950,734.021,5.976,1798528,5.434,0.116,8.6,tests performed,,,,,127432,,,,381,71.76,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20201223,18582087,229624,0.764236409,214040.429,331756,3435,0.767254858,2802.714,56138.787,693.723,646.643,1002.276,10.378,8.467,0.94,26925,81.344,118075,356.719,,,,,2265729,245228679,740.866,6.845,1826751,5.519,0.115,8.7,tests performed,1008025,1008025,,,150606,0.3,0.3,,450,71.76,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20201224,18776242,194155,0.646188203,207505.429,334653,2897,0.647085102,2716.714,56725.353,586.566,626.9,1011.028,8.752,8.208,0.92,26711,80.697,116237,351.166,,,,,1881805,247110484,746.551,5.685,1803890,5.45,0.112,8.9,tests performed,,,,,191001,,,,571,71.76,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20201225,18874122,97880,0.325764989,185512.286,336086,1433,0.320080411,2497.714,57021.061,295.708,560.456,1015.357,4.329,7.546,0.91,26556,80.229,113455,342.762,,,,,1068673,248179157,749.78,3.229,1669120,5.043,0.112,8.9,tests performed,,,,,215238,,,,644,71.76,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20201226,19100538,226416,0.753559518,190414.286,337975,1889,0.421934331,2387.143,57705.091,684.031,575.265,1021.064,5.707,7.212,0.95,26732,80.761,115483,348.888,,,,,980823,249159980,752.743,2.963,1566315,4.732,0.116,8.6,tests performed,1944585,1944585,,,231396,0.58,0.58,,692,71.76,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20201227,19256383,155845,0.518684559,185818.571,339411,1436,0.320750503,2346.143,58175.918,470.827,561.381,1025.403,4.338,7.088,0.97,27060,81.752,118953,359.372,,,106297,321.136,936142,250096122,755.571,2.828,1518569,4.588,0.117,8.5,tests performed,,,,,211379,,,,632,71.76,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,46.78
20201228,19430535,174152,0.579614061,182311.286,341419,2008,0.44851463,2358.286,58702.053,526.135,550.785,1031.469,6.066,7.125,1,27515,83.126,121394,366.746,,,,,1281077,251377199,759.442,3.87,1484606,4.485,0.121,8.3,tests performed,2127143,2127143,,,216147,0.64,0.64,,646,71.76,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20201229,19630943,200408,0.666999487,182640,345052,3633,0.811480902,2390.143,59307.511,605.457,551.778,1042.445,10.976,7.221,1.02,27779,83.924,122629,370.477,,,,,1854268,253231467,765.044,5.602,1466931,4.432,0.125,8,tests performed,,,,,235685,,,,705,71.76,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20201230,19864644,233701,0.777805513,183222.429,348783,3731,0.833370561,2432.429,60013.55,706.04,553.538,1053.717,11.272,7.349,1.04,27696,83.673,123884,374.269,,,,,2183632,255415099,771.641,6.597,1455203,4.396,0.129,7.8,tests performed,2794588,2794588,,,255223,0.84,0.84,,763,71.76,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20201231,20100244,235600,0.78412578,189143.143,352271,3488,0.779093143,2516.857,60725.327,711.777,571.425,1064.254,10.538,7.604,1.06,27747,83.827,123314,372.547,,,,,1916544,257331643,777.431,5.79,1460166,4.411,0.136,7.4,tests performed,,,,,278776,,,,834,71.76,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20210101,20254160,153916,0.512264446,197148.286,354428,2157,0.481795845,2620.286,61190.326,464.999,595.609,1070.771,6.517,7.916,1.07,27470,82.99,121028,365.641,,,,,1242500,258574143,781.185,3.754,1484998,4.486,0.139,7.2,tests performed,,,,,302329,,,,904,71.76,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20210102,20554622,300462,1,207726.286,356940,2512,0.561090016,2709.286,62098.059,907.733,627.567,1078.36,7.589,8.185,1.1,27614,83.425,122642,370.517,,,,,1107815,259681958,784.531,3.347,1503140,4.541,0.142,7,tests performed,4225756,4225756,,,325882,1.26,1.26,,974,71.76,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20210103,20763475,208853,0.695106203,215298.857,358394,1454,0.324771052,2711.857,62729.03,630.971,650.445,1082.753,4.393,8.193,1.1,28005,84.607,125568,379.356,,,112158,338.843,1041075,260723033,787.677,3.145,1518130,4.586,0.146,6.8,tests performed,,,,,336949,,,,1007,71.76,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,51.01
20210104,20947480,184005,0.612406893,216706.429,360484,2090,0.466830467,2723.571,63284.932,555.902,654.697,1089.067,6.314,8.228,1.1,28264,85.389,127396,384.879,,,,,1391881,262114914,791.882,4.205,1533959,4.634,0.145,6.9,tests performed,4563260,4563260,,,348017,1.36,1.36,,1041,71.76,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20210105,21182522,235042,0.78226864,221654.143,364197,3713,0.829350011,2735,63995.023,710.091,669.645,1100.284,11.217,8.263,1.11,28526,86.181,128826,389.199,,,,,1951378,264066292,797.777,5.895,1547832,4.676,0.146,6.8,tests performed,4836469,4836469,,273209,339372,1.45,1.45,,1015,71.76,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20210106,21438159,255637,0.850813081,224787.857,368103,3906,0.872459236,2760,64767.334,772.311,679.112,1112.085,11.801,8.338,1.11,28607,86.425,129769,392.048,,,,,2316693,266382985,804.776,6.999,1566841,4.734,0.146,6.8,tests performed,5306797,5306797,,470328,358887,1.59,1.59,,1073,71.76,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20210107,21716496,278337,0.9263634,230893.143,372096,3993,0.891891892,2832.143,65608.225,840.891,697.557,1124.148,12.063,8.556,1.11,28491,86.075,128782,389.066,,,,,2250284,268633269,811.574,6.798,1614518,4.878,0.143,7,tests performed,5919418,5919418,,612621,378253,1.77,1.77,,1131,71.76,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20210108,22011753,295257,0.982676678,251084.714,376208,4112,0.918472191,3111.429,66500.233,892.008,758.558,1136.571,12.423,9.4,1.1,28366,85.697,127854,386.263,,,,,2142874,270776143,818.048,6.474,1743143,5.266,0.143,7,tests performed,6688231,6688231,,768813,419933,2,2,,1256,71.76,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20210109,22272720,260967,0.868552429,245442.571,379532,3324,0.74246147,3227.429,67288.646,788.414,741.512,1146.613,10.042,9.75,1.07,28188,85.159,126384,381.822,,,,,1711734,272487877,823.22,5.171,1829417,5.527,0.137,7.3,tests performed,,,,,461263,,,,1379,71.76,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20210110,22486135,213415,0.710289488,246094.286,381535,2003,0.447397811,3305.857,67933.399,644.753,743.481,1152.664,6.051,9.987,1.04,28369,85.706,126481,382.115,,,116323,351.426,1158682,273646559,826.72,3.501,1846218,5.578,0.136,7.4,tests performed,,,,,546636,,,,1634,71.76,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,42.89
20210111,22700799,214664,0.714446419,250474.143,383642,2107,0.470627652,3308.286,68581.926,648.527,756.713,1159.03,6.366,9.995,1.02,28738,86.821,127585,385.45,,,,,1514274,275160833,831.295,4.575,1863703,5.63,0.134,7.5,tests performed,8987322,8987322,,,632009,2.69,2.69,,1890,71.76,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20210112,22927766,226967,0.755393361,249320.571,388119,4477,1,3417.429,69267.621,685.695,753.228,1172.556,13.526,10.324,0.99,28889,87.277,127030,383.773,,,,,2017055,277177888,837.389,6.094,1873085,5.659,0.13,7.7,tests performed,9327138,9327138,,339816,641524,2.79,2.79,,1918,71.76,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20210113,23158067,230301,0.766489606,245701.143,392130,4011,0.895912441,3432.429,69963.389,695.768,742.294,1184.673,12.118,10.37,0.96,28732,86.803,126529,382.26,,,,,2095773,279273661,843.72,6.332,1841525,5.563,0.129,7.8,tests performed,10278462,,,951324,710238,3.07,,,2124,71.76,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20210114,23393833,235766,0.784678262,239619.571,396120,3990,0.8912218,3432,70675.667,712.278,723.92,1196.728,12.054,10.368,0.94,28525,86.178,133214,402.456,,,,,2067285,281340946,849.966,6.246,1815382,5.484,0.125,8,tests performed,11148991,9690757,1342086,870529,747082,3.33,2.9,0.4,2234,71.76,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20210115,23636613,242780,0.808022312,232122.857,400013,3893,0.869555506,3400.714,71409.136,733.468,701.272,1208.489,11.761,10.274,0.93,28419,85.857,123743,373.843,,,,,2027625,283368571,856.092,6.126,1798918,5.435,0.12,8.3,tests performed,12279180,10595866,1610524,1130189,798707,3.67,3.17,0.48,2388,71.76,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20210116,23838471,201858,0.671825389,223678.714,403423,3410,0.761670762,3413,72018.974,609.838,675.761,1218.791,10.302,10.311,0.9,28117,84.945,121079,365.795,,,,,1578999,284947570,860.862,4.77,1779956,5.377,0.12,8.3,tests performed,,,,,811670,,,,2427,71.76,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20210117,24016402,177931,0.592191359,218609.571,405324,1901,0.424614697,3398.429,72556.526,537.552,660.447,1224.534,5.743,10.267,0.89,27887,84.25,120779,364.888,,,108933,329.1,1065299,286012869,864.08,3.218,1766616,5.337,0.117,8.5,tests performed,,,,,824632,,,,2466,71.76,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,40.71
20210118,24160000,143598,0.477923997,208457.286,406859,1535,0.342863525,3316.714,72990.353,433.827,629.775,1229.171,4.637,10.02,0.87,27827,84.069,120367,363.644,,,,,1283818,287296687,867.959,3.879,1733693,5.238,0.114,8.8,tests performed,,,,,837595,,,,2504,71.76,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20210119,24336216,176216,0.586483482,201207.143,409582,2723,0.60821979,3066.143,73522.723,532.37,607.872,1237.398,8.227,9.263,0.86,27580,83.323,119335,360.526,,,,,1801706,289098393,873.402,5.443,1702929,5.145,0.112,8.9,tests performed,15707588,13595803,2023124,,911493,4.7,4.07,0.6,2725,71.76,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20210120,24519477,183261,0.609930707,194487.143,413989,4407,0.98436453,3122.714,74076.377,553.654,587.57,1250.712,13.314,9.434,0.86,26999,81.567,117102,353.78,,,,,2121216,291219609,879.811,6.408,1706564,5.156,0.108,9.3,tests performed,16525281,14270441,2161419,817693,892403,4.94,4.27,0.65,2668,71.76,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20210121,24713333,193856,0.645193069,188500,418198,4209,0.940138486,3154,74662.04,585.663,569.482,1263.428,12.716,9.529,0.85,26512,80.096,114049,344.556,,,,,2038171,293257780,885.968,6.158,1702405,5.143,0.106,9.4,tests performed,17546374,15053257,2394961,1021093,913912,5.25,4.5,0.72,2733,71.76,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20210122,24904093,190760,0.634888938,181068.571,422043,3845,0.858834041,3147.143,75238.35,576.31,547.031,1275.044,11.616,9.508,0.85,26000,78.549,111780,337.701,,,,,1912654,295170434,891.746,5.778,1685980,5.094,0.103,9.7,tests performed,19107959,16243093,2756953,1561585,975540,5.71,4.86,0.82,2917,71.76,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
